tileset_id	style_id	draft	style_name
mapbox.mapbox-terrain-dem-v1	clhufmhfn023y01pn976z0gws	false	Change in total annual precipitation -- v3
mapbox.mapbox-terrain-dem-v1	clhufmhfn023y01pn976z0gws	true	Change in total annual precipitation -- v3
mapbox.mapbox-terrain-dem-v1	clhuooyb7004n01qu85kh24fo	false	Change in dry hot days -- v3
mapbox.mapbox-terrain-dem-v1	clhuooyb7004n01qu85kh24fo	true	Change in dry hot days -- v3
mapbox.mapbox-terrain-dem-v1	clhuot8cr024o01pnfdqf710x	false	Change in frequency of "1-in-100 year" storm -- v3
mapbox.mapbox-terrain-dem-v1	clhuot8cr024o01pnfdqf710x	true	Change in frequency of "1-in-100 year" storm -- v3
mapbox.mapbox-terrain-dem-v1	clhyiscjx028w01qu7vim9cml	false	Change in precipitation "1-in-100 year" storm -- v3
mapbox.mapbox-terrain-dem-v1	clhyiscjx028w01qu7vim9cml	true	Change in precipitation "1-in-100 year" storm -- v3
mapbox.mapbox-terrain-dem-v1	clhyixhg0028y01qu89iu8e2l	false	Change in snowy days -- v3
mapbox.mapbox-terrain-dem-v1	clhyixhg0028y01qu89iu8e2l	true	Change in snowy days -- v3
mapbox.mapbox-terrain-dem-v1	clhyj2rj6027601pr6h68953d	false	Change in wettest 90 days -- v3
mapbox.mapbox-terrain-dem-v1	clhyj2rj6027601pr6h68953d	true	Change in wettest 90 days -- v3
mapbox.mapbox-terrain-dem-v1	clhyqgvkg004i01obb8pm9zto	false	Average Temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhyqgvkg004i01obb8pm9zto	true	Average Temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhyqxusn00aq01qseqtc3om9	false	Average daytime temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhyqxusn00aq01qseqtc3om9	true	Average daytime temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhyr2h5b025l01r0f0xa9kzb	false	10 hottest days -- v3
mapbox.mapbox-terrain-dem-v1	clhyr2h5b025l01r0f0xa9kzb	true	10 hottest days -- v3
mapbox.mapbox-terrain-dem-v1	clhyr76qr028501pr9vjx9a1d	false	Days above 32°C (90°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhyr76qr028501pr9vjx9a1d	true	Days above 32°C (90°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhyrro7r028j01quaigo1l8g	false	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhyrro7r028j01quaigo1l8g	true	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhyrwhlt02ae01qu6uojdjhx	false	Days above 38°C (100°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhyrwhlt02ae01qu6uojdjhx	true	Days above 38°C (100°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhzyf384028601r0br6g94y6	false	Average nighttime temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhzyf384028601r0br6g94y6	true	Average nighttime temperature -- v3
mapbox.mapbox-terrain-dem-v1	clhzykaon02ar01qu0iah4r6c	false	Frost nights -- v3
mapbox.mapbox-terrain-dem-v1	clhzykaon02ar01qu0iah4r6c	true	Frost nights -- v3
mapbox.mapbox-terrain-dem-v1	clhzypp66028901r05kixdepa	false	Nights above 20°C (68°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhzypp66028901r05kixdepa	true	Nights above 20°C (68°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhzyvdlw02dm01qydo7s7fmb	false	Nights above 25°C (77°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhzyvdlw02dm01qydo7s7fmb	true	Nights above 25°C (77°F) -- v3
mapbox.mapbox-terrain-dem-v1	clhzz2hvl02as01quh2kqdao4	false	Freezing days -- v3
mapbox.mapbox-terrain-dem-v1	clhzz2hvl02as01quh2kqdao4	true	Freezing days -- v3
mapbox.mapbox-terrain-dem-v1	clhzzu7r2028d01r01jasa97q	false	Days above 26°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	clhzzu7r2028d01r01jasa97q	true	Days above 26°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	clhzzzbze000k01r1h9m1cql6	false	Days above 28°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	clhzzzbze000k01r1h9m1cql6	true	Days above 28°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	cli004t7p02av01quclg5aoqe	false	Days above 30°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	cli004t7p02av01quclg5aoqe	true	Days above 30°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	cli00aegl02cf01pn98g44e3e	false	Days above 32°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	cli00aegl02cf01pn98g44e3e	true	Days above 32°C wet-bulb -- v3
mapbox.mapbox-terrain-dem-v1	cli00g7pj00f501pn7ox1hz7b	false	10 hottest wet-bulb days -- v3
mapbox.mapbox-terrain-dem-v1	cli00g7pj00f501pn7ox1hz7b	true	10 hottest wet-bulb days -- v3
mapbox.mapbox-terrain-dem-v1	cli07tazp02d901pn5jjj5tvn	false	Water balance -- v3
mapbox.mapbox-terrain-dem-v1	cli07tazp02d901pn5jjj5tvn	true	Water balance -- v3
mapbox.mapbox-terrain-dem-v1	cli07z7bu02fm01pg4vqk9ukg	false	Change in wildfire danger days -- v3
mapbox.mapbox-terrain-dem-v1	cli07z7bu02fm01pg4vqk9ukg	true	Change in wildfire danger days -- v3
mapbox.mapbox-terrain-dem-v1	cli4ctifx02hx01r03gfygf6f	false	Likelihood of year-plus extreme drought -- v3
mapbox.mapbox-terrain-dem-v1	cli4ctifx02hx01r03gfygf6f	true	Likelihood of year-plus extreme drought -- v3
mapbox.mapbox-terrain-dem-v1	cli4cyaez00oo01pn4twydvb7	false	Likelihood of year-plus drought -- v3
mapbox.mapbox-terrain-dem-v1	cli4cyaez00oo01pn4twydvb7	true	Likelihood of year-plus drought -- v3
mapbox.mapbox-terrain-dem-v1	clk00bkc200re01nm7s2o1dqt	false	Change in total annual precipitation -- v3-copy
mapbox.mapbox-terrain-dem-v1	clk00bkc200re01nm7s2o1dqt	true	Change in total annual precipitation -- v3-copy
mapbox.mapbox-terrain-dem-v1	clk00cgal00rz01nsereoc136	false	Likelihood of year-plus drought -- v3-copy
mapbox.mapbox-terrain-dem-v1	clk00cgal00rz01nsereoc136	true	Likelihood of year-plus drought -- v3-copy
mapbox.mapbox-terrain-dem-v1	clk00czhr00sz01qvcdo0cfws	false	Change in snowy days -- v3-copy
mapbox.mapbox-terrain-dem-v1	clk00czhr00sz01qvcdo0cfws	true	Change in snowy days -- v3-copy
mapbox.mapbox-terrain-dem-v1	clnbsx0xv03lv01pb5b2kbjau	false	Climate zones -- v3
mapbox.mapbox-terrain-dem-v1	clnbsx0xv03lv01pb5b2kbjau	true	Climate zones -- v3
mapbox.mapbox-terrain-dem-v1	clo8j3xby00x601qm5swhfhif	false	Likelihood of daytime heat wave -- v3
mapbox.mapbox-terrain-dem-v1	clo8j3xby00x601qm5swhfhif	true	Likelihood of daytime heat wave -- v3
mapbox.mapbox-terrain-dem-v1	clogysogp008b01qqg4bfgumv	false	Likelihood of nighttime heat wave -- v3
mapbox.mapbox-terrain-dem-v1	clogysogp008b01qqg4bfgumv	true	Likelihood of nighttime heat wave -- v3
mapbox.mapbox-terrain-dem-v1	clr4pe2k400ds01p56a6jc3en	false	Days above 45°C (113°F) -- v3
mapbox.mapbox-terrain-dem-v1	clr4pe2k400ds01p56a6jc3en	true	Days above 45°C (113°F) -- v3
mapbox.mapbox-terrain-dem-v1	clrjfvn2900oi01pe6lzhesid	false	10 hottest nights -- v3
mapbox.mapbox-terrain-dem-v1	clrjfvn2900oi01pe6lzhesid	true	10 hottest nights -- v3
mapbox.mapbox-terrain-dem-v1	cltx1yoqo00eb01qwcebs7d3z	false	Average winter temperatures -- v3
mapbox.mapbox-terrain-dem-v1	cltx1yoqo00eb01qwcebs7d3z	true	Average winter temperatures -- v3
mapbox.mapbox-terrain-dem-v1	clyx4j534009o01p63e0x7rb5	false	Three hottest days - consecutive, ensemble maxmin -- v3
mapbox.mapbox-terrain-dem-v1	clyx4j534009o01p63e0x7rb5	true	Three hottest days - consecutive, ensemble maxmin -- v3
mapbox.mapbox-terrain-dem-v1	clyx4nsgr009s01pf0fn0487n	false	Three coldest days - consecutive, ensemble maxmin -- v3
mapbox.mapbox-terrain-dem-v1	clyx4nsgr009s01pf0fn0487n	true	Three coldest days - consecutive, ensemble maxmin -- v3
mapbox.mapbox-terrain-dem-v1	cmh7ltrj0004001r21ixsfwtj	false	Days above 32°C (90°F) -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmh7ltrj0004001r21ixsfwtj	true	Days above 32°C (90°F) -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjg1ml100e501r82bnv4e0j	false	Average Temperature -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjg1ml100e501r82bnv4e0j	true	Average Temperature -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjgd8wb00e201r68kkfa2n2	false	Freezing days -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjgd8wb00e201r68kkfa2n2	true	Freezing days -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjh9x7r00eg01rgfljbfahr	false	Change in total annual precipitation -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjh9x7r00eg01rgfljbfahr	true	Change in total annual precipitation -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjhmvqn000101rcfwen1bjh	false	Change in wildfire danger days -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmhjhmvqn000101rcfwen1bjh	true	Change in wildfire danger days -- v3-m-m
mapbox.mapbox-terrain-dem-v1	cmo1cw51200yi01se5gcuewdd	false	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmo1cw51200yi01se5gcuewdd	true	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmo1fys0r006p01qw2e6ibvhv	false	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmo1fys0r006p01qw2e6ibvhv	true	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmo759jfm000s01sfgtlr1s6z	false	zoom1-style
mapbox.mapbox-terrain-dem-v1	cmo759jfm000s01sfgtlr1s6z	true	zoom1-style
mapbox.mapbox-terrain-dem-v1	cmp3tkbqx000g01s9e7zlaoc1	false	Days above 50°C (122°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmp3tkbqx000g01s9e7zlaoc1	true	Days above 50°C (122°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmseu7fvp00gq01s8e3ev2e73	false	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmseu7fvp00gq01s8e3ev2e73	true	Days above 35°C (95°F) -- v3
mapbox.mapbox-terrain-dem-v1	cmsnf627o014x01sd6wnoa5bl	false	40105 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnf627o014x01sd6wnoa5bl	true	40105 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfh05p014z01sd8jdoczi6	false	40104 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfh05p014z01sd8jdoczi6	true	40104 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfp9q0015201sd9o0l24d1	false	40101 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfp9q0015201sd9o0l24d1	true	40101 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfxyp5011i01s9f1a45sfs	false	40202 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnfxyp5011i01s9f1a45sfs	true	40202 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsng66e4015401sdbfy9ecwe	false	40206 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsng66e4015401sdbfy9ecwe	true	40206 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngflyi010c01sf2jfc8xkc	false	40301 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngflyi010c01sf2jfc8xkc	true	40301 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngnqdm012r01s80xrw7a1s	false	40302 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngnqdm012r01s80xrw7a1s	true	40302 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnhhytv012z01s81kx1gbcy	false	40702 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsnhhytv012z01s81kx1gbcy	true	40702 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsxpxig0006j01qya4zo4eyx	false	40105 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmsxpxig0006j01qya4zo4eyx	true	40105 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmsyfqhxj00ad01se70pc8m8q	false	40102 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyfqhxj00ad01se70pc8m8q	true	40102 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyg48fd00af01see49gcigg	false	40103 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyg48fd00af01see49gcigg	true	40103 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsygf86z007u01sa0jon8wxs	false	40106 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsygf86z007u01sa0jon8wxs	true	40106 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsygqx83005s01r078168l3j	false	40107 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsygqx83005s01r078168l3j	true	40107 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyhd327005t01r01dni5ach	false	40204 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyhd327005t01r01dni5ach	true	40204 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyhr0lh002c01qx7s6c6yni	false	40205 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyhr0lh002c01qx7s6c6yni	true	40205 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyi7f4x00ap01se4izd2q4w	false	40207 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyi7f4x00ap01se4izd2q4w	true	40207 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyinukc007p01qy7kgpbmb2	false	40303 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyinukc007p01qy7kgpbmb2	true	40303 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyji2xv007u01qy5wvb92c0	false	40701 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyji2xv007u01qy5wvb92c0	true	40701 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsykth82009v01sd45krfjur	false	40201 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsykth82009v01sd45krfjur	true	40201 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyl76bu009x01sdh15i6a9m	false	40203 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmsyl76bu009x01sdh15i6a9m	true	40203 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmszwsyju00a301qy7ut1a713	false	40101 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszwsyju00a301qy7ut1a713	true	40101 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszx1mop00e601se16l16u0x	false	40104 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszx1mop00e601se16l16u0x	true	40104 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszx92pa00e801seg2w880qd	false	40206 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszx92pa00e801seg2w880qd	true	40206 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszxjf6o00c301sd5g7p5oe8	false	40301 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszxjf6o00c301sd5g7p5oe8	true	40301 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszxw8lq00af01sa1chs7ogl	false	40302 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszxw8lq00af01sa1chs7ogl	true	40302 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszywa1300aj01sa7y2v8s50	false	40702 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmszywa1300aj01sa7y2v8s50	true	40702 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02f1f000ew01seczxx74zo	false	40102 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02f1f000ew01seczxx74zo	true	40102 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02nc1o00ex01se3pnjephc	false	40103 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02nc1o00ex01se3pnjephc	true	40103 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02wt2i00cn01sd2inu3c8d	false	40106 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt02wt2i00cn01sd2inu3c8d	true	40106 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt0367vu003201qxayfw2h09	false	40107 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt0367vu003201qxayfw2h09	true	40107 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt04k6wt000101sgejh5d5q3	false	40201 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt04k6wt000101sgejh5d5q3	true	40201 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt04ti30000101shhved57po	false	40203 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt04ti30000101shhved57po	true	40203 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt053f73000301scc0ei0vg2	false	40204 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt053f73000301scc0ei0vg2	true	40204 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05cw1k000501sc5oi14hr3	false	40205 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05cw1k000501sc5oi14hr3	true	40205 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05nvw8000601sccu5hfzxo	false	40207 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05nvw8000601sccu5hfzxo	true	40207 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05whxc000501qz3uuvd395	false	40303 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt05whxc000501qz3uuvd395	true	40303 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt06ia7j000f01sg5dlafrsa	false	40701 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt06ia7j000f01sg5dlafrsa	true	40701 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt9xtrqx00gw01qzdyyqcony	false	40703 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmt9xtrqx00gw01qzdyyqcony	true	40703 diff -- v4
mapbox.mapbox-terrain-dem-v1	cmta2gxfu00hm01sccbosar3m	false	40616 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmta2gxfu00hm01sccbosar3m	true	40616 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmta3o9u3003201qq8ndbdz8a	false	40703 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmta3o9u3003201qq8ndbdz8a	true	40703 hi-res -- v4
mapbox.mapbox-terrain-dem-v1	cmtam709s00in01qzcm5o6mcn	false	40105 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtam709s00in01qzcm5o6mcn	true	40105 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcrugjb001n01sg4p607m14	false	40101 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcrugjb001n01sg4p607m14	true	40101 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcryewv001l01s1b91ndn7k	false	40102 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcryewv001l01s1b91ndn7k	true	40102 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcs3pw0001b01qu3xux7sqq	false	40103 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcs3pw0001b01qu3xux7sqq	true	40103 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcs7ezr001c01qu6d4ia0ea	false	40104 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcs7ezr001c01qu6d4ia0ea	true	40104 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsba3k001r01sggi5vc2ou	false	40106 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsba3k001r01sggi5vc2ou	true	40106 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsgodl001e01qu0ri38mpw	false	40107 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsgodl001e01qu0ri38mpw	true	40107 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsmg04001r01pcegincba6	false	40201 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsmg04001r01pcegincba6	true	40201 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsrfpn001o01s13mxheptn	false	40202 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsrfpn001o01s13mxheptn	true	40202 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsvatw001q01sahk565ejx	false	40203 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsvatw001q01sahk565ejx	true	40203 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsyuee001t01sg0637auog	false	40204 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtcsyuee001t01sg0637auog	true	40204 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtct3e47000101s51vrjb7fw	false	40205 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtct3e47000101s51vrjb7fw	true	40205 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtct7r0n001t01s198jqd1fj	false	40206 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtct7r0n001t01s198jqd1fj	true	40206 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtctdfjo001s01saax88c116	false	40207 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtctdfjo001s01saax88c116	true	40207 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9c5v9006b01s5c3ni4krz	false	40305 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9c5v9006b01s5c3ni4krz	true	40305 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9hhhc008i01qt53pg8jty	false	40301 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9hhhc008i01qt53pg8jty	true	40301 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9lorw007z01s10f2h068d	false	40302 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9lorw007z01s10f2h068d	true	40302 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9v0a7008k01qtcmqa1r61	false	40303 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9v0a7008k01qtcmqa1r61	true	40303 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9ytm8007z01qufg3j4bac	false	40304 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmth9ytm8007z01qufg3j4bac	true	40304 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf0wyk006s01s52u11c0dl	false	40601 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf0wyk006s01s52u11c0dl	true	40601 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf4eca009301qt9k4w180i	false	40607 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf4eca009301qt9k4w180i	true	40607 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf82qt008w01sghyxvci7o	false	40613 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthf82qt008w01sghyxvci7o	true	40613 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthfbvuv008l01s1f2b0a7w9	false	40614 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthfbvuv008l01s1f2b0a7w9	true	40614 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthffg4i008m01s1037f1gqi	false	40616 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmthffg4i008m01s1037f1gqi	true	40616 era5 -- v4
mapbox.mapbox-terrain-dem-v1	cmtinyy5n00br01qtexnz1blu	false	40601 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtinyy5n00br01qtexnz1blu	true	40601 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtio50gy008x01s5fwswcxg8	false	40614 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtio50gy008x01s5fwswcxg8	true	40614 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtio9u2c00b501sgc1bx6sn7	false	40616 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtio9u2c00b501sgc1bx6sn7	true	40616 v3abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
mapbox.mapbox-terrain-dem-v1	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
mapbox.mapbox-terrain-v2	cki5ur8g0503s19qqxfuvcjtk	false	GCM: Number of Days above 32°C (90°F) -- For About Maps comparison map (Behind the maps page)
mapbox.mapbox-terrain-v2	cki5ur8g0503s19qqxfuvcjtk	true	GCM: Number of Days above 32°C (90°F) -- For About Maps comparison map (Behind the maps page)
mapbox.mapbox-terrain-v2	ckna63myn0p3817mr9sqoigt2	false	REMO: Days above 32C - 3°C (for comparison map)
mapbox.mapbox-terrain-v2	ckna63myn0p3817mr9sqoigt2	true	REMO: Days above 32C - 3°C (for comparison map)
